BUY THIS:
"1","Lots of Great Authentic Original Xbox and 360 Games for Sale!","https://www.kijiji.ca/v-xbox-360/kitchener-waterloo/lots-of-great-authentic-original-xbox-and-360-games-for-sale/1631291836","Kitchener, ON N2N 1C3","Lots of Great Authentic Original Xbox and 360 Games for Sale! Hello Kijiji! I have for sale some ","Thu Sep 01 2022 09:13:13 GMT-0400 (Eastern Daylight Time)"
"1","Lots of Great Xbox One XB1 Games For Sale or Trade NEW and USED!","https://www.kijiji.ca/v-xbox-one/kitchener-waterloo/lots-of-great-xbox-one-xb1-games-for-sale-or-trade-new-and-used/1631292079","Kitchener, ON N2N 1C3","Lots of Great Xbox One XB1 Games For Sale or Trade NEW and USED! Hello Kijiji! I have for sale a ","Thu Sep 01 2022 09:14:44 GMT-0400 (Eastern Daylight Time)"
"1","Lots of Great Playstation 4 PS4 Games for Sale NEW and USED!","https://www.kijiji.ca/v-sony-playstation-4/kitchener-waterloo/lots-of-great-playstation-4-ps4-games-for-sale-new-and-used/1631292049","Kitchener, ON N2N 1C3","Lots of Great Playstation 4 PS4 Games for Sale NEW and USED! Hello Kijiji! I have for sale a huge ","Thu Sep 01 2022 09:14:22 GMT-0400 (Eastern Daylight Time)"
"2","Init laptop backpack","https://www.kijiji.ca/v-laptop-accessories/kitchener-waterloo/init-laptop-backpack/1626066528","Waterloo, ON N2T 2L1","Sturdy laptop backpack with lots of space for other items in addition to your laptop. Has hip strap ","Thu Jul 21 2022 19:06:34 GMT-0400 (Eastern Daylight Time)"
"2","Video games","https://www.kijiji.ca/v-old-video-games/kitchener-waterloo/video-games/1630004625","Kitchener, ON N2B 1X3","Game lot for sale. PS2 / Wii / XBox 360 Included.. - 10 Games (1 is a Multi Jam Pack) - Wii Remote ","Mon Aug 22 2022 10:28:47 GMT-0400 (Eastern Daylight Time)"
"3","Game Bundle For Sale","https://www.kijiji.ca/v-old-video-games/kitchener-waterloo/game-bundle-for-sale/1629474064","Kitchener, ON N2B 1X3","Game lot for sale. PS2 / Wii / XBoxr 360 Included.. - 10 Games (1 is a Multi Jam Pack) - Wii Remote ","Wed Aug 17 2022 22:56:02 GMT-0400 (Eastern Daylight Time)"
"5","Lots of Assorted AC Plug Adapters -100% working -$5.00 each","https://www.kijiji.ca/v-general-electronics/kitchener-waterloo/lots-of-assorted-ac-plug-adapters-100-working-5-00-each/1229287964","Waterloo, ON N2K4C5","I am selling quite a number of Assorted AC Plug Adapterslike way more than I show in this ad ...","Sun Jul 24 2022 23:37:06 GMT-0400 (Eastern Daylight Time)"
"5","5 volt power adaptor's","https://www.kijiji.ca/v-computer-components/kitchener-waterloo/5-volt-power-adaptors/1613892608","Waterloo, ON N2L 1W6","Lots of 5 volt power adaptor's Most 2 amp One is 1.2 amps $5 each","Thu Jul 07 2022 15:00:07 GMT-0400 (Eastern Daylight Time)"
"5","71 Assorted PC Computer Kid's Games for Windows or Mac $5/ea","https://www.kijiji.ca/v-pc-games/kitchener-waterloo/71-assorted-pc-computer-kids-games-for-windows-or-mac-5-ea/1573184181","334 Schooner Crescent, Waterloo, Ontario","What a Great LARGE Lot of 71 Kids Assorted PC Computer Games for Children and Kids. Selling them ","Tue Jul 26 2022 18:59:21 GMT-0400 (Eastern Daylight Time)"
"5","Box of Cable Wire","https://www.kijiji.ca/v-video-tv-accessories/kitchener-waterloo/box-of-cable-wire/1590179107","Waterloo, ON N2T 2C7","Box of Cable Wire - Various lengths: long and short","Wed Jul 20 2022 16:46:25 GMT-0400 (Eastern Daylight Time)"
"6","Xbox One Game lot Pick Yours HALO Black Ops Forza LEGO Far Cry","https://www.kijiji.ca/v-xbox-one/kitchener-waterloo/xbox-one-game-lot-pick-yours-halo-black-ops-forza-lego-far-cry/1600368817","Waterloo, ON N2V 2V7","All cases and disc are in very good condition. Price is firm. May not have manual, map, CD or other ","Tue Aug 23 2022 09:14:14 GMT-0400 (Eastern Daylight Time)"
"7","Sharp Scientific Calculator with original packaging","https://www.kijiji.ca/v-general-electronics/kitchener-waterloo/sharp-scientific-calculator-with-original-packaging/1619688340","Waterloo, ON N2L 4T5, Canada","Best of all, the battery still has life so you confirm this great calculator has a lot of life left ","Sat Jul 30 2022 09:27:17 GMT-0400 (Eastern Daylight Time)"
"8","Sony PlayStation 4 PS4 Game lot 2 NBA FIFA SKYRIM LEGO Dark Soul","https://www.kijiji.ca/v-sony-playstation-4/kitchener-waterloo/sony-playstation-4-ps4-game-lot-2-nba-fifa-skyrim-lego-dark-soul/1600368199","Waterloo, ON N2V 2V7","All cases and disc are in very good condition. Lowest price in the market, please no bargaining on ","Tue Aug 23 2022 09:14:19 GMT-0400 (Eastern Daylight Time)"
"8","Sony PlayStation 4 PS4 Game lot 1 Horizon NHL NFL 21 GTA5 LEGO","https://www.kijiji.ca/v-sony-playstation-4/kitchener-waterloo/sony-playstation-4-ps4-game-lot-1-horizon-nhl-nfl-21-gta5-lego/1601974296","Waterloo, ON N2V 2V7","All cases and disc are in very good condition. Lowest price in the market, please no bargaining on ","Fri Aug 26 2022 08:52:29 GMT-0400 (Eastern Daylight Time)"
"10","iPhone 12/13 pro max cases $10 for them all!","https://www.kijiji.ca/v-general-electronics/kitchener-waterloo/iphone-12-13-pro-max-cases-10-for-them-all/1628183932","Kitchener, ON N2E","Hey there I have 3 iPhone 12/13 Pro max cases for sale. Looking to get $10 for the lot , 2 of them ","Sun Aug 07 2022 18:50:15 GMT-0400 (Eastern Daylight Time)"
"10","Lot of 5 composite RCA cables","https://www.kijiji.ca/v-networking-cables-and-connectors/kitchener-waterloo/lot-of-5-composite-rca-cables/1628146160","Waterloo, ON N2L6E6","5 composite RCA cables of various lengths","Sun Aug 07 2022 14:29:46 GMT-0400 (Eastern Daylight Time)"
